_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831007783,FALSE,finalized,5,11/20/15 13:30,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007784,FALSE,finalized,5,11/18/15 22:31,pass,0.8075,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007785,FALSE,finalized,5,11/20/15 16:36,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007786,FALSE,finalized,5,11/20/15 20:10,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007787,FALSE,finalized,5,11/21/15 0:23,pass,0.8292,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007788,FALSE,finalized,5,11/18/15 21:37,pass,0.7981,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007789,FALSE,finalized,5,11/18/15 22:40,pass,0.7987,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007790,FALSE,finalized,5,11/20/15 21:25,Don't know / it depends,0.8009, You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007791,FALSE,finalized,5,11/18/15 21:12,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007792,FALSE,finalized,5,11/20/15 23:30,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007793,FALSE,finalized,5,11/18/15 22:31,pass,0.8075,It is third down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007794,FALSE,finalized,5,11/18/15 21:59,pass,1,It is third down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007795,FALSE,finalized,5,11/20/15 22:43,kick a field goal,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007796,FALSE,finalized,5,11/21/15 11:19,kick a field goal,0.4113,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007797,FALSE,finalized,5,11/21/15 19:49,pass,0.5709,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007798,FALSE,finalized,5,11/20/15 12:50,pass,0.802,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007799,FALSE,finalized,5,11/19/15 17:15,pass,0.8204,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007800,FALSE,finalized,5,11/21/15 0:54,pass,0.8214,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007801,FALSE,finalized,5,11/21/15 5:11,pass,0.6151,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007803,FALSE,finalized,5,11/21/15 4:13,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007804,FALSE,finalized,5,11/21/15 4:41,pass,0.8137,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007805,FALSE,finalized,5,11/20/15 23:22,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007806,FALSE,finalized,5,11/20/15 20:44,pass,0.8095,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007807,FALSE,finalized,5,11/19/15 1:09,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007808,FALSE,finalized,5,11/20/15 18:31,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007809,FALSE,finalized,5,11/21/15 0:20,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007810,FALSE,finalized,5,11/19/15 15:50,pass,0.7961,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007811,FALSE,finalized,5,11/20/15 20:22,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007812,FALSE,finalized,5,11/20/15 23:58,pass,0.8104,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007813,FALSE,finalized,5,11/18/15 22:31,pass,0.8075,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007814,FALSE,finalized,5,11/21/15 8:42,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007815,FALSE,finalized,5,11/20/15 19:21,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007816,FALSE,finalized,5,11/20/15 19:21,pass,0.8014,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007817,FALSE,finalized,5,11/19/15 15:25,pass,0.5984,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007818,FALSE,finalized,5,11/19/15 7:28,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007819,FALSE,finalized,5,11/19/15 7:02,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007820,FALSE,finalized,5,11/19/15 7:41,pass,0.8073,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007821,FALSE,finalized,5,11/20/15 21:16,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007822,FALSE,finalized,5,11/21/15 1:58,pass,0.8198,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007823,FALSE,finalized,5,11/21/15 18:30,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007824,FALSE,finalized,5,11/20/15 21:36,Don't know / it depends,0.7989, You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007825,FALSE,finalized,5,11/19/15 11:01,pass,0.7948,It is third down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007826,FALSE,finalized,5,11/21/15 17:10,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007827,FALSE,finalized,5,11/20/15 21:14,pass,1,It is third down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007828,FALSE,finalized,5,11/21/15 0:20,pass,0.8292,It is third down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007829,FALSE,finalized,5,11/21/15 18:44,kick a field goal,0.7806,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007830,FALSE,finalized,5,11/19/15 15:37,pass,0.8137,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007831,FALSE,finalized,5,11/18/15 21:37,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007832,FALSE,finalized,5,11/21/15 2:56,pass,0.6283,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007833,FALSE,finalized,5,11/21/15 17:21,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007834,FALSE,finalized,5,11/19/15 2:18,pass,0.8095,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007835,FALSE,finalized,5,11/21/15 9:14,pass,0.8084,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007836,FALSE,finalized,5,11/19/15 10:06,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007837,FALSE,finalized,5,11/21/15 2:21,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007838,FALSE,finalized,5,11/20/15 19:58,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007839,FALSE,finalized,5,11/21/15 2:44,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007840,FALSE,finalized,5,11/20/15 19:10,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007841,FALSE,finalized,5,11/19/15 4:07,pass,0.8081,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007842,FALSE,finalized,5,11/21/15 4:58,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007843,FALSE,finalized,5,11/20/15 13:35,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007844,FALSE,finalized,5,11/21/15 21:57,pass,0.8126,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007845,FALSE,finalized,5,11/19/15 2:18,pass,0.6214,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007846,FALSE,finalized,5,11/20/15 15:56,pass,0.832,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007847,FALSE,finalized,5,11/21/15 1:18,pass,0.7909,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007848,FALSE,finalized,5,11/21/15 0:20,pass,0.5893,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007849,FALSE,finalized,5,11/20/15 20:37,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007850,FALSE,finalized,5,11/20/15 21:36,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007851,FALSE,finalized,5,11/18/15 22:15,pass,0.8131,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007852,FALSE,finalized,5,11/20/15 22:53,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007853,FALSE,finalized,5,11/19/15 3:15,pass,0.8137,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007854,FALSE,finalized,5,11/21/15 19:49,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007855,FALSE,finalized,5,11/18/15 23:16,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007856,FALSE,finalized,5,11/18/15 21:09,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007857,FALSE,finalized,5,11/20/15 22:25,Don't know / it depends,1, You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007858,FALSE,finalized,5,11/21/15 4:09,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007859,FALSE,finalized,5,11/20/15 12:56,pass,0.7884,It is third down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007860,FALSE,finalized,5,11/21/15 3:46,pass,1,It is third down and 8. The ball is on your 45 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007861,FALSE,finalized,5,11/21/15 3:47,pass,0.8095,It is third down and 8. The ball is on your 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007862,FALSE,finalized,5,11/19/15 10:06,kick a field goal,0.8187,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007863,FALSE,finalized,5,11/19/15 13:33,kick a field goal,0.6036,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007864,FALSE,finalized,5,11/20/15 19:58,pass,0.578,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007865,FALSE,finalized,5,11/19/15 16:12,run,0.4235,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007866,FALSE,finalized,5,11/20/15 22:01,pass,0.6209,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007867,FALSE,finalized,5,11/19/15 20:42,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007868,FALSE,finalized,5,11/20/15 9:22,pass,0.8149,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007869,FALSE,finalized,5,11/19/15 6:05,pass,0.6055,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007870,FALSE,finalized,5,11/19/15 10:06,pass,0.798,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007871,FALSE,finalized,5,11/21/15 17:02,pass,0.802,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007872,FALSE,finalized,5,11/19/15 15:11,pass,0.7961,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007873,FALSE,finalized,5,11/19/15 9:43,pass,0.7978,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007874,FALSE,finalized,5,11/19/15 15:11,pass,0.7961,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007875,FALSE,finalized,5,11/21/15 12:42,pass,0.4219,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007876,FALSE,finalized,5,11/21/15 3:30,pass,1,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007877,FALSE,finalized,5,11/21/15 4:07,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007878,FALSE,finalized,5,11/21/15 1:58,kneel down,0.5856,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007879,FALSE,finalized,5,11/21/15 9:18,kneel down,0.607,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007880,FALSE,finalized,5,11/20/15 21:22,run,0.4269,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007881,FALSE,finalized,5,11/19/15 4:33,kneel down,1,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007882,FALSE,finalized,5,11/20/15 21:14,run,0.6008,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007883,FALSE,finalized,5,11/21/15 19:49,pass,0.6156,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007884,FALSE,finalized,5,11/20/15 21:22,run,0.6019,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007885,FALSE,finalized,5,11/21/15 4:26,pass,0.81,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007886,FALSE,finalized,5,11/18/15 21:09,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007887,FALSE,finalized,5,11/21/15 18:26,pass,0.6066,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007888,FALSE,finalized,5,11/20/15 22:01,pass,0.7957,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007889,FALSE,finalized,5,11/19/15 18:08,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007890,FALSE,finalized,5,11/19/15 16:06,Don't know / it depends,0.8119, You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007891,FALSE,finalized,5,11/19/15 1:52,pass,0.8009,It is third down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007892,FALSE,finalized,5,11/21/15 3:46,pass,0.7736,It is third down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007893,FALSE,finalized,5,11/19/15 22:54,pass,1,It is third down and 8. The ball is on your 45 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007894,FALSE,finalized,5,11/21/15 3:35,pass,1,It is third down and 8. The ball is on your 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007895,FALSE,finalized,5,11/19/15 14:54,kick a field goal,0.7981,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007896,FALSE,finalized,5,11/19/15 19:32,kick a field goal,0.5976,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007897,FALSE,finalized,5,11/21/15 16:07,pass,0.4109,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007898,FALSE,finalized,5,11/19/15 16:12,kneel down,0.5747,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007899,FALSE,finalized,5,11/19/15 1:37,run,0.4205,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007900,FALSE,finalized,5,11/18/15 22:40,run,0.3993,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007901,FALSE,finalized,5,11/21/15 17:01,pass,0.7786,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007902,FALSE,finalized,5,11/20/15 20:47,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007903,FALSE,finalized,5,11/19/15 3:15,Don't know / it depends,0.5842,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007904,FALSE,finalized,5,11/19/15 8:32,run,0.5741,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007905,FALSE,finalized,5,11/21/15 18:21,pass,0.7941,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007906,FALSE,finalized,5,11/21/15 19:52,pass,1,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007907,FALSE,finalized,5,11/18/15 21:42,pass,0.6147,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007908,FALSE,finalized,5,11/21/15 4:13,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007909,FALSE,finalized,5,11/21/15 14:22,pass,0.6037,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007910,FALSE,finalized,5,11/21/15 9:18,pass,0.8021,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007911,FALSE,finalized,5,11/20/15 3:35,kneel down,0.584,It is third down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007912,FALSE,finalized,5,11/18/15 21:21,kneel down,0.8032,It is third down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007913,FALSE,finalized,5,11/20/15 20:19,kneel down,0.4392,It is third down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007914,FALSE,finalized,5,11/21/15 18:46,kneel down,1,It is third down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007915,FALSE,finalized,5,11/19/15 15:05,pass,0.6,It is third down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
